pct_activo,centroide_x,centroide_y,extension_x,extension_y,ratio_extension,skew_x,skew_y,n_componentes,rojo_act,verde_act,azul_act,idx,etiqueta_id,subset,ancho,alto,n_canales,modo,bloque
0.6966145833333334,0.5506405763239876,0.36339044652128766,0.375,0.5916666666666667,0.6338028169014085,-0.25484274832047993,2.136353717997435,46,165.27664184570312,111.80311584472656,69.24111938476562,11,19,ABECEDARIO,640,360,3,RGB,B2 (10–30)
0.6974826388888888,0.5517764079029247,0.36401680149346605,0.375,0.5916666666666667,0.6338028169014085,-0.26875773366260514,2.118683361246677,45,166.41879272460938,110.73802185058594,68.9159927368164,12,21,ABECEDARIO,640,360,3,RGB,B2 (10–30)
0.6827256944444445,0.546362444373808,0.3627763650490924,0.3765625,0.5833333333333334,0.6455357142857143,-0.21941283872887288,2.1484797512852882,45,163.7145538330078,113.78385162353516,70.61920166015625,13,10,ABECEDARIO,640,360,3,RGB,B2 (10–30)
0.7061631944444444,0.5525036493546405,0.365813016458376,0.3765625,0.5916666666666667,0.636443661971831,-0.27464072326593586,2.07984930026276,46,166.7443084716797,110.45728302001953,68.21634674072266,14,27,ABECEDARIO,640,360,3,RGB,B2 (10–30)
0.7009548611111112,0.552296826625387,0.3650223598211214,0.375,0.5888888888888889,0.6367924528301887,-0.2796682830743221,2.1006869345627046,49,166.8575897216797,110.1894760131836,68.57461547851562,15,22,ABECEDARIO,640,360,3,RGB,B2 (10–30)
0.6944444444444444,0.5494091796875,0.3622378472222222,0.3765625,0.5916666666666667,0.636443661971831,-0.25059250081890927,2.1609728423672645,47,165.7725067138672,111.60124969482422,69.3375015258789,16,16,ABECEDARIO,640,360,3,RGB,B2 (10–30)
0.6957465277777778,0.5516521756082345,0.3647016011644833,0.375,0.5916666666666667,0.6338028169014085,-0.2804963442313441,2.120672385454421,47,166.5851593017578,110.1628189086914,68.96818542480469,17,18,ABECEDARIO,640,360,3,RGB,B2 (10–30)
0.6927083333333334,0.5487155388471179,0.3634537733221944,0.3765625,0.5888888888888889,0.6394457547169812,-0.25501386663010833,2.159946695902872,46,165.67857360839844,111.3452377319336,69.45112609863281,18,13,ABECEDARIO,640,360,3,RGB,B2 (10–30)
0.7035590277777778,0.5523895357803825,0.36561793131811643,0.3765625,0.5916666666666667,0.636443661971831,-0.2741338268999938,2.0890396057312697,47,166.8007354736328,110.42381286621094,68.40962219238281,19,26,ABECEDARIO,640,360,3,RGB,B2 (10–30)
0.6853298611111112,0.5470600459151361,0.3629934557736964,0.3765625,0.5833333333333334,0.6455357142857143,-0.22693810351679303,2.1507909495030657,49,164.19252014160156,113.18999481201172,70.3204574584961,20,11,ABECEDARIO,640,360,3,RGB,B2 (10–30)
0.7048611111111112,0.5484625153940887,0.36217330322933766,0.3765625,0.5916666666666667,0.636443661971831,-0.23996813755634805,2.1649216327351293,46,164.5418701171875,112.72290802001953,68.87438201904297,21,15,ABECEDARIO,640,360,3,RGB,B2 (10–30)
0.6961805555555556,0.5515128195137157,0.3646681906345248,0.375,0.5888888888888889,0.6367924528301887,-0.26999753131020987,2.102879232375146,50,166.25311279296875,110.88528442382812,68.98503875732422,22,20,ABECEDARIO,640,360,3,RGB,B2 (10–30)
0.6892361111111112,0.5482239845717884,0.3638539042821159,0.3765625,0.5861111111111111,0.6424763033175356,-0.24699739718491742,2.1452637781024353,47,165.2285919189453,111.90617370605469,69.80101013183594,23,12,ABECEDARIO,640,360,3,RGB,B2 (10–30)
0.7057291666666666,0.5523754612546126,0.3647464807981413,0.375,0.5916666666666667,0.6338028169014085,-0.27308145495261027,2.114108042502776,47,166.56272888183594,110.54181671142578,68.31734466552734,24,24,ABECEDARIO,640,360,3,RGB,B2 (10–30)
0.7113715277777778,0.551519600366077,0.3648261134838316,0.375,0.5916666666666667,0.6338028169014085,-0.2604298863246148,2.0945456338627033,50,166.1275177001953,111.23368072509766,68.03904724121094,25,25,ABECEDARIO,640,360,3,RGB,B2 (10–30)
0.6961805555555556,0.5495509273690773,0.36277881684677193,0.375,0.5916666666666667,0.6338028169014085,-0.24398540766027116,2.1349508747602264,49,165.99501037597656,111.55486297607422,69.22444152832031,26,17,ABECEDARIO,640,360,3,RGB,B2 (10–30)
0.7048611111111112,0.5489570504926109,0.36284551176792557,0.3765625,0.5888888888888889,0.6394457547169812,-0.25514014485777203,2.1652859972514436,46,165.8553009033203,111.07327270507812,69.03509521484375,27,14,ABECEDARIO,640,360,3,RGB,B2 (10–30)
0.6987847222222222,0.5512956133540372,0.3647308488612836,0.375,0.5916666666666667,0.6338028169014085,-0.256536842519609,2.1076733840889443,48,165.68385314941406,111.64037322998047,68.99627685546875,28,23,ABECEDARIO,640,360,3,RGB,B2 (10–30)
0.7018229166666666,0.5539270253555968,0.36640039854325573,0.3765625,0.5916666666666667,0.636443661971831,-0.29383847294665005,2.066630851825995,48,166.60296630859375,110.2820053100586,67.86456298828125,29,29,ABECEDARIO,640,360,3,RGB,B2 (10–30)
0.6940104166666666,0.5552298311444652,0.3649190466263637,0.3765625,0.6027777777777777,0.6247119815668204,-0.2935284881184753,2.117306864879083,50,167.52908325195312,109.4609146118164,68.81050872802734,30,37,ABECEDARIO,640,360,3,RGB,B3 (31–51)
0.6931423611111112,0.5538773872886662,0.3649046823905935,0.378125,0.5861111111111111,0.6451421800947866,-0.30464017268733246,2.036724692653095,48,167.67877197265625,109.1884765625,68.74639892578125,31,50,ABECEDARIO,640,360,3,RGB,B3 (31–51)
0.6948784722222222,0.5544698625858838,0.36472864182108405,0.3765625,0.6027777777777777,0.6247119815668204,-0.2805235485090555,2.1277676434579353,49,166.86257934570312,110.3360366821289,68.87445068359375,32,36,ABECEDARIO,640,360,3,RGB,B3 (31–51)
0.6961805555555556,0.5554297849127182,0.3645902604599612,0.3765625,0.6027777777777777,0.6247119815668204,-0.29557175436855926,2.1251132246911904,51,167.54364013671875,109.43765258789062,68.6558609008789,33,38,ABECEDARIO,640,360,3,RGB,B3 (31–51)
0.6957465277777778,0.5553815112289457,0.36477438136826784,0.3765625,0.6027777777777777,0.6247119815668204,-0.30280737334338015,2.083387298973395,48,167.4890899658203,109.41609191894531,68.60885620117188,34,41,ABECEDARIO,640,360,3,RGB,B3 (31–51)
0.6979166666666666,0.5544426305970149,0.3638180624654505,0.378125,0.5861111111111111,0.6451421800947866,-0.305347793788727,2.0622495253656434,50,167.88992309570312,108.94713592529297,68.39552307128906,35,47,ABECEDARIO,640,360,3,RGB,B3 (31–51)
0.7026909722222222,0.554610291846819,0.36523059501750055,0.3765625,0.6,0.6276041666666667,-0.2856802281930494,2.130806271681552,51,167.45892333984375,109.67078399658203,68.2865982055664,36,35,ABECEDARIO,640,360,3,RGB,B3 (31–51)
0.6953125,0.55510104556804,0.3653367318629491,0.3765625,0.6055555555555555,0.6218463302752294,-0.29770388050698093,2.08697224490488,51,167.43446350097656,109.54431915283203,68.71160888671875,37,39,ABECEDARIO,640,360,3,RGB,B3 (31–51)
0.6909722222222222,0.5548464981155778,0.36499860413176993,0.3765625,0.5972222222222222,0.6305232558139535,-0.30143061701912777,2.0806194452368385,46,166.88441467285156,109.99120330810547,68.90200805664062,38,42,ABECEDARIO,640,360,3,RGB,B3 (31–51)
0.7061631944444444,0.5544723801475108,0.3662381342621048,0.3765625,0.5944444444444444,0.6334696261682243,-0.2937379612353522,2.0696948170605363,47,167.12599182128906,109.75845336914062,68.06884002685547,39,32,ABECEDARIO,640,360,3,RGB,B3 (31–51)
0.7048611111111112,0.5541323506773399,0.36541974548440065,0.3765625,0.6,0.6276041666666667,-0.2796413279708397,2.099882353474229,48,166.9636688232422,110.19026947021484,68.25369262695312,40,33,ABECEDARIO,640,360,3,RGB,B3 (31–51)
0.6983506944444444,0.5554964263517712,0.36419791450866656,0.378125,0.5972222222222222,0.6331395348837209,-0.31646730253945965,2.078480170306348,49,168.71597290039062,108.04785919189453,68.29335021972656,41,44,ABECEDARIO,640,360,3,RGB,B3 (31–51)
0.6966145833333334,0.5555870327102804,0.36447905849775003,0.378125,0.5916666666666667,0.6390845070422535,-0.32196912033504005,2.073820437613726,49,169.1457977294922,107.55265045166016,68.34392547607422,42,45,ABECEDARIO,640,360,3,RGB,B3 (31–51)
0.69140625,0.5540293471437538,0.364945595312827,0.378125,0.5861111111111111,0.6451421800947866,-0.3059762787876465,2.033741425914192,50,167.71939086914062,109.14250183105469,68.85875701904297,43,49,ABECEDARIO,640,360,3,RGB,B3 (31–51)
0.6918402777777778,0.5533965260351318,0.36385229332218044,0.378125,0.5888888888888889,0.6420990566037735,-0.29207477566189805,2.0690700917905733,49,167.12484741210938,109.90401458740234,68.9962387084961,44,48,ABECEDARIO,640,360,3,RGB,B3 (31–51)
0.7074652777777778,0.5544468941717791,0.36539025221540555,0.3765625,0.6,0.6276041666666667,-0.28256139079287285,2.124708788274451,49,167.28773498535156,109.8141098022461,68.03189849853516,45,34,ABECEDARIO,640,360,3,RGB,B3 (31–51)
0.709201388888889,0.5548079865361077,0.3662688698490412,0.3765625,0.5944444444444444,0.6334696261682243,-0.30027711104965726,2.0655548814488505,44,167.50244140625,109.28824615478516,67.77723693847656,46,31,ABECEDARIO,640,360,3,RGB,B3 (31–51)
0.7009548611111112,0.5561435758513932,0.36485036119711045,0.3765625,0.6027777777777777,0.6247119815668204,-0.3128712147003959,2.09573971042947,50,168.39566040039062,108.37647247314453,68.12879180908203,47,40,ABECEDARIO,640,360,3,RGB,B3 (31–51)
0.6970486111111112,0.5548470579078455,0.36395115538951156,0.378125,0.5888888888888889,0.6420990566037735,-0.3129211146576012,2.0700253850955317,49,168.55479431152344,108.24968719482422,68.4209213256836,48,46,ABECEDARIO,640,360,3,RGB,B3 (31–51)
0.7026909722222222,0.5555203829524398,0.36437615812229773,0.378125,0.6,0.6302083333333334,-0.31359673782010106,2.0793042035664855,49,168.48178100585938,108.29586029052734,68.01976776123047,49,43,ABECEDARIO,640,360,3,RGB,B3 (31–51)
0.6927083333333334,0.5541519815162907,0.36533695349484824,0.378125,0.5833333333333334,0.6482142857142856,-0.31393423513989904,2.03282445006421,48,168.14285278320312,108.6177978515625,68.66917419433594,50,51,ABECEDARIO,640,360,3,RGB,B3 (31–51)
0.6927083333333334,0.5533100328947368,0.3660783904204957,0.378125,0.5861111111111111,0.6451421800947866,-0.309364646408787,2.0335753970378727,48,168.53195190429688,108.28508758544922,68.63909912109375,51,55,ABECEDARIO,640,360,3,RGB,B4 (52–61)
0.6948784722222222,0.5530020299812617,0.3675255048927753,0.378125,0.5777777777777777,0.6544471153846154,-0.3031073395285622,1.9775416747972836,46,168.5434112548828,108.38538360595703,68.60462188720703,52,56,ABECEDARIO,640,360,3,RGB,B4 (52–61)
0.68359375,0.5543988095238095,0.3678783068783069,0.378125,0.5666666666666667,0.6672794117647058,-0.27410533809143894,1.9408286741820016,48,166.98475646972656,109.93650817871094,69.98094940185547,53,57,ABECEDARIO,640,360,3,RGB,B4 (52–61)
0.6974826388888888,0.5528585874299938,0.3647479775980087,0.378125,0.5833333333333334,0.6482142857142856,-0.2920572643004849,2.0403712401839074,47,167.83572387695312,109.19415283203125,68.61730194091797,54,52,ABECEDARIO,640,360,3,RGB,B4 (52–61)
0.6909722222222222,0.5530739635678392,0.36574539363484093,0.378125,0.5833333333333334,0.6482142857142856,-0.29667714362398817,2.0218535495177035,48,167.66456604003906,109.18843841552734,69.05276489257812,55,53,ABECEDARIO,640,360,3,RGB,B4 (52–61)
0.6931423611111112,0.5530007435817157,0.36581959229110134,0.378125,0.5861111111111111,0.6451421800947866,-0.299149098462176,2.032021016342739,48,167.1997528076172,109.2279281616211,69.33061981201172,56,54,ABECEDARIO,640,360,3,RGB,B4 (52–61)
0.6653645833333334,0.5389534409654273,0.34025875190258753,0.3921875,0.6055555555555555,0.6476490825688074,-0.10755715257890883,3.041315180897013,51,161.998046875,116.42139434814453,71.73385620117188,57,59,ABECEDARIO,640,360,3,RGB,B4 (52–61)
0.6727430555555556,0.5387540322580645,0.33951971326164876,0.3921875,0.6055555555555555,0.6476490825688074,-0.10539628517482079,3.0668623683113894,48,162.884521484375,115.70387268066406,71.19483947753906,58,58,ABECEDARIO,640,360,3,RGB,B4 (52–61)
0.6779513888888888,0.5417793693982074,0.34012128325508606,0.3890625,0.6055555555555555,0.6424885321100917,-0.1543501436925195,3.079143230806037,50,164.65237426757812,113.14788818359375,70.21766662597656,59,60,ABECEDARIO,640,360,3,RGB,B4 (52–61)
0.661892361111111,0.5383924180327868,0.3400746812386157,0.3890625,0.6055555555555555,0.6424885321100917,-0.10200353462414449,3.05295343013719,54,162.49180603027344,116.04393768310547,71.92721557617188,60,61,ABECEDARIO,640,360,3,RGB,B4 (52–61)
0.6371527777777778,0.5272575357629428,0.3427944293066909,0.390625,0.6055555555555555,0.6450688073394496,-0.017794145273114532,3.046899235275053,47,159.69277954101562,120.0279312133789,73.52043914794922,61,68,ABECEDARIO,640,360,3,RGB,B5 (62–72)
0.6323784722222222,0.5252294955387783,0.34311370395790436,0.390625,0.6055555555555555,0.6450688073394496,0.005805728062854925,3.03338426757811,48,158.54701232910156,121.45915985107422,74.17433166503906,62,67,ABECEDARIO,640,360,3,RGB,B5 (62–72)
0.6254340277777778,0.5269138185287995,0.343204950266019,0.3890625,0.6055555555555555,0.6424885321100917,0.040018048619019454,2.947724285516064,48,156.09368896484375,124.62178802490234,76.35322570800781,63,63,ABECEDARIO,640,360,3,RGB,B5 (62–72)
0.6414930555555556,0.5269959404600811,0.3472147045557059,0.390625,0.6055555555555555,0.6450688073394496,-0.011998017831212434,2.9575344371340915,47,159.5074462890625,120.41407012939453,73.74560546875,64,65,ABECEDARIO,640,360,3,RGB,B5 (62–72)
0.63671875,0.5252258009543286,0.34423237143073543,0.390625,0.6055555555555555,0.6450688073394496,0.003704567194116686,3.0082314561878847,51,158.9222869873047,121.0443115234375,73.79959106445312,65,66,ABECEDARIO,640,360,3,RGB,B5 (62–72)
0.6627604166666667,0.5368819580877537,0.3407934948701157,0.3890625,0.6055555555555555,0.6424885321100917,-0.10228438193409627,3.058213403677668,50,162.6129608154297,115.86051177978516,71.80157470703125,66,62,ABECEDARIO,640,360,3,RGB,B5 (62–72)
0.6276041666666666,0.5253338952282157,0.3458736745043799,0.3890625,0.6055555555555555,0.6424885321100917,0.02390170691246009,2.927743861672499,45,156.86514282226562,123.69502258300781,76.02281951904297,67,64,ABECEDARIO,640,360,3,RGB,B5 (62–72)
0.6380208333333334,0.5920673894557823,0.4645823885109599,0.45625,0.6083333333333333,0.75,0.030994307528214457,0.18996165405658877,46,161.00611877441406,119.86190795898438,70.46734619140625,68,71,ABECEDARIO,640,360,3,RGB,B5 (62–72)
0.6440972222222222,0.5921685478436658,0.4619328391734052,0.4578125,0.6083333333333333,0.752568493150685,0.03628860718749328,0.20364488117664323,49,160.74461364746094,119.93059539794922,70.31401824951172,69,69,ABECEDARIO,640,360,3,RGB,B5 (62–72)
0.6336805555555556,0.590625,0.46625,0.45,0.6083333333333333,0.7397260273972603,0.03379840447833472,0.18507829989744864,47,160.39520263671875,120.57740020751953,70.69315338134766,70,72,ABECEDARIO,640,360,3,RGB,B5 (62–72)
0.6362847222222222,0.59096926159618,0.4619296649992421,0.4578125,0.6083333333333333,0.752568493150685,0.05270538314813552,0.2124849949920169,47,160.0109100341797,120.88130950927734,71.0791244506836,71,70,ABECEDARIO,640,360,3,RGB,B5 (62–72)
